file_id,filename,file_size_bytes,transcription_time_seconds,transcription_text,model_id,started_at,processed_at
7a805cf870da7df4,506504033_506504033.m4a,265575,33.62,I will write my jam and go to university to make my mother proud that I am different from another child.,openai/whisper-large-v3-turbo,2026-07-16T19:20:16.013961+00:00,2026-07-16T19:20:49.638425+00:00
25bc12cbfc3f28d8,506701011_506701011.m4a,275805,33.55,I wish to become a medical doctor so that I can be able to save people's lives from all these accidents or all these stuff. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T19:20:49.638425+00:00,2026-07-16T19:21:23.189084+00:00
2beeace1a067623c,506702015_506702015.m4a,392877,30.41,I would like to be a medical doctor after second school. After that I would have to continue to go master's degree and have my certificate. Then later I would set it down for my marriage.,openai/whisper-large-v3-turbo,2026-07-16T19:21:23.190084+00:00,2026-07-16T19:21:53.599472+00:00
b9bb6ddb3c5213eb,506702030_506702030.m4a,337545,29.99,"I'll go learn a trade. Computer engineering, like, I'll go learn a trade. I'll learn how to do graphics design and anything concerning computer, how to create programming and other apps. That's all.",openai/whisper-large-v3-turbo,2026-07-16T19:21:53.600472+00:00,2026-07-16T19:22:23.588814+00:00
35f9ab957520e29e,506702036_506702036.m4a,176920,31.79,After graduating I would like to learn K3 after that so I would like to go to school of nursing to learn nursing.,openai/whisper-large-v3-turbo,2026-07-16T19:22:23.588814+00:00,2026-07-16T19:22:55.384831+00:00
de97a71191994077,506702045_506702045.m4a,237897,34.01,"I would like to go for some business like marketing, something like that.",openai/whisper-large-v3-turbo,2026-07-16T19:22:55.388830+00:00,2026-07-16T19:23:29.396297+00:00
0e65a058f74734bf,506703017_506703017.m4a,193213,33.47,"After graduating from secondary school, I would want to go for computer training. That's all. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T19:23:29.422620+00:00,2026-07-16T19:24:02.896889+00:00
e47852ee5d55b009,506703028_506703028.m4a,841418,36.33,"I would like to first of all go and do freedom at my workplace. So after that I will follow my education. Then I would like to be a guardian and counselor because now there is a lot of teenagers that are going through the wrong way. So with the guidance or counselor, you can train them",openai/whisper-large-v3-turbo,2026-07-16T19:24:02.897890+00:00,2026-07-16T19:24:39.230912+00:00
d87a27f0276bb4c5,506703039_506703039.m4a,418998,35.59,"Okay, I want to, after graduating from secondary school, I want to learn the trade, like fashion designing, so that before writing Jamnesty, I would have been able to learn some few things that I can be able to use to help myself in school when I enter university. So that's what I know about for now.",openai/whisper-large-v3-turbo,2026-07-16T19:24:39.231913+00:00,2026-07-16T19:25:14.819345+00:00
29f3723162fd2bc2,506704003_506704003.m4a,330735,34.72,"I'll continue my study. After graduating from second school, I'll continue learning my work. After learning work, I cannot go to school. I'll write my jam. After I write my jam, I cannot go to that more. That's all I have, the plans I have now.",openai/whisper-large-v3-turbo,2026-07-16T19:25:14.821347+00:00,2026-07-16T19:25:49.539124+00:00
ee70ea7e634c5158,506704008_506704008.m4a,189797,33.31,"I would like to, when I finish my second school, I would like to further more in my studies.",openai/whisper-large-v3-turbo,2026-07-16T19:25:49.539124+00:00,2026-07-16T19:26:22.848264+00:00
49818f7d3584efa1,506706002_506706002.m4a,191335,33.46,"After I finish writing my work, I'm going to go and learn to get to school. After that, I'll follow them.",openai/whisper-large-v3-turbo,2026-07-16T19:26:22.849252+00:00,2026-07-16T19:26:56.306959+00:00
4b5743c97c4c47c9,506706014_506706014.m4a,147337,33.52,I want to go to the university and study business administration.,openai/whisper-large-v3-turbo,2026-07-16T19:26:56.307960+00:00,2026-07-16T19:27:29.832230+00:00
30e34ae87d0e5975,506707007_506707007.m4a,205688,34.27,"After graduating from my senior secondary school, I'm going to become a military man. That's...",openai/whisper-large-v3-turbo,2026-07-16T19:27:29.836230+00:00,2026-07-16T19:28:04.103677+00:00
c24358adf7fd0759,506707018_506707018.m4a,151922,30.86,I'll take my jam before she's green breast.,openai/whisper-large-v3-turbo,2026-07-16T19:28:04.104673+00:00,2026-07-16T19:28:34.963499+00:00
6ac3e437e44c2b5d,506707019_506707019.m4a,253469,29.25,"Once I graduate from the secondary school, I will go to my, that is, write jam, after writing jam, then process my results to accounting. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T19:28:34.963499+00:00,2026-07-16T19:29:04.210875+00:00
c3684c096df4791c,507001008_507001008.m4a,149998,29.09,I want to be a medical doctor.,openai/whisper-large-v3-turbo,2026-07-16T19:29:04.214768+00:00,2026-07-16T19:29:33.304972+00:00
91e8f7550c1daae8,507001017_507001017.m4a,186763,32.52,"At first I would love to learn a trait, then I would go to university to study medicine to become a medical doctor.",openai/whisper-large-v3-turbo,2026-07-16T19:29:33.304972+00:00,2026-07-16T19:30:05.830201+00:00
ee486d9d70e50779,507001027_507001027.m4a,352328,35.12,"After graduating in my second year school, I write my jam. After writing my jam, I will go for medicine and surgery, so I become a medical doctor. And after school, I will wait for course time, so it will provide a good job for me. That is all. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T19:30:05.830201+00:00,2026-07-16T19:30:40.955086+00:00
727c71b3bba1b9a1,507001040_507001040.m4a,215164,33.61,I would like to proceed to the higher institution and I will study nursing in the field of midway fair.,openai/whisper-large-v3-turbo,2026-07-16T19:30:40.956086+00:00,2026-07-16T19:31:14.567845+00:00
2159c4d3dc0dbea9,507002015_507002015.m4a,534149,35.57,"Study medicine as a doctor because I would like to take care of patients because Nigeria needs a well-trained doctor because people are suffering and some are getting sick, some are dying because of no money because they cannot take their children to the hospital. So I would like to be a doctor who would care for his or his patients even though there is money or there is no money.",openai/whisper-large-v3-turbo,2026-07-16T19:31:14.593842+00:00,2026-07-16T19:31:50.169606+00:00
58aa9d0fa845e4ab,507003005_507003005.m4a,213302,33.2,"I want to become a future leader in business administration. When I'm through, I'm furthering more to university.",openai/whisper-large-v3-turbo,2026-07-16T19:31:50.170606+00:00,2026-07-16T19:32:23.365032+00:00
f79e5dc0ef039be5,507004012_507004012.m4a,353461,34.16,"I would study, I would go to university, then I would study what I want to study, mass communication. I would study mass communication and I would study mass communication.",openai/whisper-large-v3-turbo,2026-07-16T19:32:23.366032+00:00,2026-07-16T19:32:57.523629+00:00
ee9cd0ddae6be59c,507004036_507004036.m4a,298138,34.68,"Firstly, I would like to write my jam, then go back to choose my choice of university, then start studying math comp, because I love anything about communication, skills, stuff like that. So that's what I want to be. That's what I think I should do.",openai/whisper-large-v3-turbo,2026-07-16T19:32:57.524629+00:00,2026-07-16T19:33:32.209112+00:00
f6188d00fde1b82a,507004050_507004050.m4a,150776,33.53,"I want to learn how to make air, become an air dresser. That's all.",openai/whisper-large-v3-turbo,2026-07-16T19:33:32.213066+00:00,2026-07-16T19:34:05.747319+00:00
3db84fae2f02e3c4,507005007_507005007.m4a,410749,36.6,"Actually after graduating from this school I'm planning on finishing my trade because I'm learning the trade. After that then I will hairdresser, I'm learning an hairdresser. So after that I'm thinking of maybe doing some job to gather some money. After that then I will go to university.",openai/whisper-large-v3-turbo,2026-07-16T19:34:05.747319+00:00,2026-07-16T19:34:42.347969+00:00
e4e99a5d6c27649b,507005008_507005008.m4a,244339,33.94,I give ham treat my wire account to go and learn work so after learning work I'll go and write jam maybe next year so I can gain admission to university.,openai/whisper-large-v3-turbo,2026-07-16T19:34:42.347969+00:00,2026-07-16T19:35:16.288984+00:00
b3a37dfe71636289,507005029_507005029.m4a,168185,33.57,"After graduating from secondary school, I plan on going to higher institutions to learn more.",openai/whisper-large-v3-turbo,2026-07-16T19:35:16.314577+00:00,2026-07-16T19:35:49.880906+00:00
ea6623410b6470bd,507006014_507006014.m4a,389837,34.21,First I'll lend a trade. Then I'll gather some money to start my own business of selling of perfumes. Then maybe next year I'll write my term and go for admission to the university.,openai/whisper-large-v3-turbo,2026-07-16T19:35:49.885906+00:00,2026-07-16T19:36:24.099937+00:00
d845cf682501f13f,507006023_507006023.m4a,228467,33.75,"I would like to, after my graduation, I would like to apply for admission and get an award into investing immediately.",openai/whisper-large-v3-turbo,2026-07-16T19:36:24.104937+00:00,2026-07-16T19:36:57.858151+00:00
ca3019f7653619db,507006028_507006028.m4a,410669,36.08,"After I finished my secondary school, I'm going to my sister's place to stay with her. So, I like too much to dream of. After that, I'm going to write my jam next year. I'm going to the University of Lasso. And I want to become an actress. Very good.",openai/whisper-large-v3-turbo,2026-07-16T19:36:57.859152+00:00,2026-07-16T19:37:33.936012+00:00
be32d83e05fb8bba,507006032_507006032.m4a,257595,33.76,"After graduating from secondary school, I would like to learn skills before going to school, university. And I would like to study logistics.",openai/whisper-large-v3-turbo,2026-07-16T19:37:33.936012+00:00,2026-07-16T19:38:07.699218+00:00
dceee99d42bc1629,507006039_507006039.m4a,132588,33.66,I want to speak on my kitchen kitchen on coming kitchen,openai/whisper-large-v3-turbo,2026-07-16T19:38:07.725730+00:00,2026-07-16T19:38:41.387296+00:00
7f9133cd529a9591,600101017_600101017.m4a,369368,34.9,"I want to be a nutritionist and a dietitian. I chose this career because I see it's a form of telling people about health. Most people with diabetes and those with ulcers, with my career I can be able to tell them what to do to avoid having that kind of illness again.",openai/whisper-large-v3-turbo,2026-07-16T19:38:41.388297+00:00,2026-07-16T19:39:16.287552+00:00
c6e2e040fb9bb4a6,600101031_600101031.m4a,254598,33.45,I want to work a little bit before I can go to school. And after my schooling I'm going to go for gynecologist.,openai/whisper-large-v3-turbo,2026-07-16T19:39:16.288552+00:00,2026-07-16T19:39:49.737052+00:00
f809d05024939c7e,600102010_600102010.m4a,502722,35.59,"I would like to become a performing theater when I come up from school. After my work, I will make sure I pray that I take the white coins and do my jam and enter school. And I would like, after I'm in school, I would like to make good friends and my destination would come out in success and my parents would be proud of me for becoming that and I would ensure all my children to keep raising me up in my higher institution.",openai/whisper-large-v3-turbo,2026-07-16T19:39:49.738052+00:00,2026-07-16T19:40:25.330928+00:00
472b74610d1f157e,600102017_600102017.m4a,381500,34.57,I plan on learning isk you does addressing while waiting for my admission like I'm planning on learning addressing so like while waiting for my admission after I've got an admission I'm planning on going to school,openai/whisper-large-v3-turbo,2026-07-16T19:40:25.331930+00:00,2026-07-16T19:40:59.906445+00:00
69919ac823adc73b,600102019_600102019.m4a,226565,34.33,After graduating I want to learn fashion designing to know how to sew clothes for everyone at the lesser price. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T19:40:59.907444+00:00,2026-07-16T19:41:34.235872+00:00
5093a755f82c9b62,600102032_600102032.m4a,115554,33.67,"I'll come in the way, in the future.",openai/whisper-large-v3-turbo,2026-07-16T19:41:34.236871+00:00,2026-07-16T19:42:07.906604+00:00
203888704a9f2f18,600102047_600102047.m4a,297773,34.9,"After graduating from secondary school, I will go further in learning about my skills then maybe three months or four months before writing jam. I'm going to take jam then go to school, university.",openai/whisper-large-v3-turbo,2026-07-16T19:42:07.907605+00:00,2026-07-16T19:42:42.808455+00:00
2a3888fd8653d166,600102050_600102050.m4a,644816,35.98,"My name is Faleiro Di Anyola. I'm a senior of Isolaya Senior School. My ambition for me after getting out from this senior secondary school, I want to go for political science. I want to learn how to assist the community in a way I can support anyhow or any place. And my ambition is to be the senator of Nigeria or United States if I can.",openai/whisper-large-v3-turbo,2026-07-16T19:42:42.809454+00:00,2026-07-16T19:43:18.791494+00:00
04ddd8dd44dfe8d7,600102051_600102051.m4a,700849,35.49,"I want to become a great teacher in the future. A teacher that will build other children's future. That will help them grow mentally and socially. A person that can impart more knowledge and understanding to other children, other young ones. And I want to become a great fashion designer too. I want to sew clothes for people and when they put it on, they should be able to be happy.",openai/whisper-large-v3-turbo,2026-07-16T19:43:18.792494+00:00,2026-07-16T19:43:54.286800+00:00
c121976376cd34af,600102054_600102054.m4a,233360,35.33,"From secondary school, I want to learn a bit and drop, like baking and decorating. Then by next year when I get admission into university, then I want to study linguistics at Laos.",openai/whisper-large-v3-turbo,2026-07-16T19:43:54.286800+00:00,2026-07-16T19:44:29.621703+00:00
e3eded878cd66c01,600102058_600102058.m4a,392859,37.1,Once I finish my SS3 exam I would love to go and learn it through it which is catering and after catering I will graduate from catering's job and then go to university.,openai/whisper-large-v3-turbo,2026-07-16T19:44:29.622704+00:00,2026-07-16T19:45:06.723014+00:00
17982dee3551cb83,600102060_600102060.m4a,353475,35.61,"After graduating from secondary school, next year I'm going to write my jam and I want to go to University of Lagos State, that is UIR, to study mass communication.",openai/whisper-large-v3-turbo,2026-07-16T19:45:06.749428+00:00,2026-07-16T19:45:42.356907+00:00
6bc383044b3e1576,600102061_600102061.m4a,265581,36.45,"Secondary school, I'll go on for apprenticeship to learn tailor work and after that I plan on writing jam for entering school and I plan on going to Unilag.",openai/whisper-large-v3-turbo,2026-07-16T19:45:42.357904+00:00,2026-07-16T19:46:18.811050+00:00
f7da39e6545213a0,600102066_600102066.m4a,466742,36.58,"I want to become a journalist. But my dad is saying I'm not going to do it, that he prefers I become a nurse. But that's not actually my dream. So I'm thinking I'm going to do what he asks me to do.",openai/whisper-large-v3-turbo,2026-07-16T19:46:18.811050+00:00,2026-07-16T19:46:55.397304+00:00
ccef457da8fa0337,600102082_600102082.m4a,350823,35.39,"After my second school, I would like to learn hair dresser, so makeup and nails, texture. After that, I would learn it for like two years before going to a higher institution. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T19:46:55.401303+00:00,2026-07-16T19:47:30.797352+00:00
e6800a29a4f6911d,600102085_600102085.m4a,344785,35.35,"I want to go and after that I'll ride my jump. After I ride my jump I'll go to university. After I go to university, after I'm two, I'll now go to my NYS. After that I'll look for a good job because I don't want to be useless, that's all.",openai/whisper-large-v3-turbo,2026-07-16T19:47:30.797352+00:00,2026-07-16T19:48:06.151758+00:00
0281e58448b1d97d,600102086_600102086.m4a,187918,34.33,"I work for like maybe six months, next till I'm going to ride jam, after jam and I wait for results and I went to school.",openai/whisper-large-v3-turbo,2026-07-16T19:48:06.151758+00:00,2026-07-16T19:48:40.479986+00:00
2fe81e280bced57a,600103017_600103017.m4a,381858,35.18,"I want to be a fashion designer when I grow up. So I'm going to sell clothes for people's awards. So I'm going to be very famous as Amir, the fashion designer. So everybody, and I'm going to be a philanthropist. Zao, thank you.",openai/whisper-large-v3-turbo,2026-07-16T19:48:40.505987+00:00,2026-07-16T19:49:15.690630+00:00
571d5d891e992340,600801002_600801002.m4a,345895,34.78,"After my secondary school, I'm planning to go for the next level which is our institution. I wrote my job in BC so I'm waiting for my health results so that I can get admission by any means to enter school to study radiographs.",openai/whisper-large-v3-turbo,2026-07-16T19:49:15.691615+00:00,2026-07-16T19:49:50.468741+00:00
c7c701154d889b77,600801021_600801021.m4a,304203,34.61,"After graduating from Zerogonisuka, I like to further more into my catering business by learning more and gaining more knowledge on how to cook and how to bake and how to become more profitable and to make more profits in future.",openai/whisper-large-v3-turbo,2026-07-16T19:49:50.469741+00:00,2026-07-16T19:50:25.077198+00:00
2940509ccde78f66,600801024_600801024.m4a,286383,34.34,"I would like to learn, I would like to finish learning air dressing since my jam did not work this year and I would also like to learn how to play talking drum very well.",openai/whisper-large-v3-turbo,2026-07-16T19:50:25.077198+00:00,2026-07-16T19:50:59.414386+00:00
e5b3b90ef21b1e75,600802004_600802004.m4a,362988,34.56,"After finishing secondary school, I want to go to the university. And after finishing, I'll go and learn an event planner. And if I'm through, I'll go for the course I went for. That's my future plans.",openai/whisper-large-v3-turbo,2026-07-16T19:50:59.415388+00:00,2026-07-16T19:51:33.974556+00:00
b9d54009b02d1c30,600802015_600802015.m4a,340569,35.14,"When I'm done with secondary school, I will learn skills for a year, maybe like three long. Then after I'm done, I will enter a normal job that will be paying me. Then I will learn it for like two or three years, then before I enter university.",openai/whisper-large-v3-turbo,2026-07-16T19:51:33.975556+00:00,2026-07-16T19:52:09.118622+00:00
74c600881352e1af,600802036_600802036.m4a,334932,34.98,"I should start. So if I graduate from secondary school, I would like to use the remaining ones to learn work. Before, because I've not written Jam, before I write Jam the next year, and hopefully I will gain admission and go to school next.",openai/whisper-large-v3-turbo,2026-07-16T19:52:09.119622+00:00,2026-07-16T19:52:44.097611+00:00
316ebf7fc03a2dc3,600803011_600803011.m4a,328851,33.85,"So when I'm done with my second year school, I will make the right for admission to be out there. I would like to go to university and study more about what to do and what to do in the future.",openai/whisper-large-v3-turbo,2026-07-16T19:52:44.097611+00:00,2026-07-16T19:53:17.949075+00:00
f0c0424e1ea27796,600804018_600804018.m4a,524685,35.22,"Firstly, I would like to learn work for like three months. So after my admission process, I will enter school. So from there, I cannot start my business only a little second semester by handwork. So I will not just depend on my parents to give me money, even though there is still money on me.",openai/whisper-large-v3-turbo,2026-07-16T19:53:17.953077+00:00,2026-07-16T19:53:53.176505+00:00
d5031b009bef9ed2,600804019_600804019.m4a,277300,30.1,"After graduating from secondary school, I want to learn skills and wait for the next exam so I can go to university.",openai/whisper-large-v3-turbo,2026-07-16T19:53:53.177505+00:00,2026-07-16T19:54:23.279449+00:00
8ba210095a11cb86,601001006_601001006.m4a,165543,29.12,"I am studying educational for the Amikomo Townsville College Future, at the North.",openai/whisper-large-v3-turbo,2026-07-16T19:54:23.280449+00:00,2026-07-16T19:54:52.400338+00:00
44686f55cea2071b,601002004_601002004.m4a,1061545,31.06,"After graduating from my secondary school, I would like to go into business, like learning work, maybe, maybe ketra or hairdressing. But I think probably ketra is the best, like, to know how to make all this cake, to bake cake, um, the buns, even also know how to cook for people in a party or maybe birthday party or, like, wedding or anything, any ceremony.",openai/whisper-large-v3-turbo,2026-07-16T19:54:52.401339+00:00,2026-07-16T19:55:23.457331+00:00
47736c9c052cad77,601002006_601002006.m4a,476975,35.18,"After graduating from secondary school, I've taken my jam this year, so my mark was okay for this year. So after my Waiye Kamainoko, I would love to go into the university, then go study, go for a mass comm. Then after having my degree for mass comm, I would love to become a realtor, a real estate servant. So that's a lot for my future.",openai/whisper-large-v3-turbo,2026-07-16T19:55:23.458330+00:00,2026-07-16T19:55:58.639147+00:00
9ca1790b9708ded1,601002009_601002009.m4a,539494,36.46,"Okay, so after secondary school, I plan on going into a K-train, like where they do learn K-train, because I'm not ready to enter university underage. So I will learn K-train for a year, then after a year I will write my jam, and the university of my choice is UNN, University of Nigeria, and Tsuka, to study British art journalism in Mascom. So that is the plans I have for my future.",openai/whisper-large-v3-turbo,2026-07-16T19:55:58.640147+00:00,2026-07-16T19:56:35.104508+00:00
2e97c491c64beb22,601002015_601002015.m4a,211750,33.94,"Waiting for my admission. Then after admission, look for your better job. All right, thank you.",openai/whisper-large-v3-turbo,2026-07-16T19:56:35.110508+00:00,2026-07-16T19:57:09.051501+00:00
f02ec0934e40a0fa,601003002_601003002.m4a,273891,34.24,I would like to further my education. I go to university and I would like to have my homework in. You go to university and study what? Mass school.,openai/whisper-large-v3-turbo,2026-07-16T19:57:09.051501+00:00,2026-07-16T19:57:43.287202+00:00
d3839edb1512e229,601003005_601003005.m4a,442485,34.7,"I will learn in trade and start business like buying and selling of scarf, scarf, cap because I need some money to buy scarf and cap because I need money when I want to enter school. So I will be able to provide financially for myself when I enter school. And I will learn and work so I will be able to earn money in school. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T19:57:43.288204+00:00,2026-07-16T19:58:17.990050+00:00
d48a4c033ccb9aaf,601003008_601003008.m4a,168944,29.76,"I would like to be an outfit maker for the rich to wear, to make them look good and look nice.",openai/whisper-large-v3-turbo,2026-07-16T19:58:17.991051+00:00,2026-07-16T19:58:47.748716+00:00
462641e1c94aacfb,601003010_601003010.m4a,242109,28.4,"Going to university, studying more and after that I would like to open a saloon of my own because right now I'm learning.",openai/whisper-large-v3-turbo,2026-07-16T19:58:47.749716+00:00,2026-07-16T19:59:16.150925+00:00
d70d046396a4a7e2,601004001_601004001.m4a,486439,30.85,"Okay, when I'm done with my work, I will go and learn work, hairdressing. So after learning it, I will be preparing for my jam like that too. So after that, after learning the work, I will prepare for my jam and I will write it and I will pray to God for admission and I will go to school.",openai/whisper-large-v3-turbo,2026-07-16T19:59:16.178429+00:00,2026-07-16T19:59:47.032265+00:00
1ca5fc3db594cbe9,601004003_601004003.m4a,274722,32.32,"Hello, I'm from South Carolina School. I would like to go and learn work for some time. After learning work, then I would like to go to university.",openai/whisper-large-v3-turbo,2026-07-16T19:59:47.032265+00:00,2026-07-16T20:00:19.350778+00:00
9104cb8b47419133,601004008_601004008.m4a,299675,34.61,"After the additive from secondary school, I'm planning on writing jump next year and I hope to get admission to school. School I'm choosing for. That's all. Yes.",openai/whisper-large-v3-turbo,2026-07-16T20:00:19.378283+00:00,2026-07-16T20:00:53.987656+00:00
551799df9543db80,601005003_601005003.m4a,220875,33.35,I would like to learn how to play the performance of this.,openai/whisper-large-v3-turbo,2026-07-16T20:00:53.992656+00:00,2026-07-16T20:01:27.339448+00:00
d6502d9f858de2b1,601005007_601005007.m4a,194729,33.59,I would like to be a fashion designer. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T20:01:27.367447+00:00,2026-07-16T20:02:00.955315+00:00
e5837ff1afa6b3cc,601101003_601101003.m4a,346640,34.53,"After graduating from secondary school, I'm entering university because I've done my jam. So I'm not learning anything. I'm just going to university like that. Because that is what my parents want. And that's what I also want. That's all.",openai/whisper-large-v3-turbo,2026-07-16T20:02:00.956300+00:00,2026-07-16T20:02:35.488250+00:00
4aee4b9719364806,601102008_601102008.m4a,501250,36.16,"After I graduate from secondary school, I'll wait for my admission letter. After my admission letter, if I get admission to law school, I'll go to law school. After that, I'll work, be able to work hard, be able to get my master's degree, and work hard for many people that, yes, they support me a lot. And after that, I'll have my handwork to be able to get money for myself, not depending on my mom.",openai/whisper-large-v3-turbo,2026-07-16T20:02:35.489242+00:00,2026-07-16T20:03:11.648635+00:00
3156531fa0bcf596,601102009_601102009.m4a,142039,32.38,"To go to Lassau, to go and study in Maths Comité, that is it.",openai/whisper-large-v3-turbo,2026-07-16T20:03:11.653152+00:00,2026-07-16T20:03:44.036973+00:00
94a694d0b9ee8543,601102014_601102014.m4a,344729,30.86,"I want to become, I want to be trained in this hairdresser, to be placing there for someone and if I gain admission to university I want to become a lawyer, I want to read law.",openai/whisper-large-v3-turbo,2026-07-16T20:03:44.036973+00:00,2026-07-16T20:04:14.902789+00:00
749b6621b82e3203,601102016_601102016.m4a,168974,32.41,I'm going to go to school. I'm going to go to school.,openai/whisper-large-v3-turbo,2026-07-16T20:04:14.902789+00:00,2026-07-16T20:04:47.310338+00:00
e2bbbc65961510d3,601102023_601102023.m4a,137515,46.31,I want to further more and study theatre at,openai/whisper-large-v3-turbo,2026-07-16T20:04:47.315237+00:00,2026-07-16T20:05:33.623998+00:00
17f87e177e0ee0eb,601103002_601103002.m4a,119719,34.29,I want to be in English study in mass communication.,openai/whisper-large-v3-turbo,2026-07-16T20:05:33.623998+00:00,2026-07-16T20:06:07.914885+00:00
6b074beb051cd536,601103004_601103004.m4a,154931,37.61,I'd like to do a fashion design if I get away from the street.,openai/whisper-large-v3-turbo,2026-07-16T20:06:07.915882+00:00,2026-07-16T20:06:45.524086+00:00
d8ff35338c2b1a9d,601103007_601103007.m4a,1020216,40.87,"I'm done with my secondary school and I'll study and maybe I'll go for some work, maybe handwork and after that I can gather myself and my mum will give me money, anything that I have so I'll gather everything together and I'll go to school. I'll learn some handwork like nails, hair style and",openai/whisper-large-v3-turbo,2026-07-16T20:06:45.525087+00:00,2026-07-16T20:07:26.391359+00:00
b578a74e0fe790b0,601103010_601103010.m4a,126141,59.34,I want to study mass comm in universities to become a journalist.,openai/whisper-large-v3-turbo,2026-07-16T20:07:26.392359+00:00,2026-07-16T20:08:25.731500+00:00
f85b9f0a78c13c1d,601103015_601103015.m4a,95842,46.21,I'm a pop artist. No. P.S.,openai/whisper-large-v3-turbo,2026-07-16T20:08:25.732498+00:00,2026-07-16T20:09:11.944478+00:00
cc0fadc869b168e9,601103018_601103018.m4a,199293,47.66,"I would like to go and walk. Walk after walking, then I went to school.",openai/whisper-large-v3-turbo,2026-07-16T20:09:11.946476+00:00,2026-07-16T20:09:59.604388+00:00
f3f7d30ed3f83650,601103020_601103020.m4a,104549,44.52,I want to be on that chest.,openai/whisper-large-v3-turbo,2026-07-16T20:09:59.605387+00:00,2026-07-16T20:10:44.128174+00:00
014f78c3a64f1c51,601104004_601104004.m4a,155311,44.56,I want to further my education to the higher institution.,openai/whisper-large-v3-turbo,2026-07-16T20:10:44.129175+00:00,2026-07-16T20:11:28.693405+00:00
238ddf70c6ebb5a4,601401005_601401005.m4a,285267,45.56,"I want to learn trade and after the trade then I ride jam and go into university, gain admission to the university and then I can study. I don't study.",openai/whisper-large-v3-turbo,2026-07-16T20:11:28.694404+00:00,2026-07-16T20:12:14.252005+00:00
408dddf186458bee,601401006_601401006.m4a,297011,49.25,"After secondary school, I would like to pursue my career in being a gynecologist at the University of Lautech and then I can decide to meet a family or whatever.",openai/whisper-large-v3-turbo,2026-07-16T20:12:14.252005+00:00,2026-07-16T20:13:03.504369+00:00
bed661b01052111a,601401007_601401007.m4a,258357,43.0,When I finish school I would like to go to university and study the course of my choice. After graduating I would like to become my dream course.,openai/whisper-large-v3-turbo,2026-07-16T20:13:03.505369+00:00,2026-07-16T20:13:46.507368+00:00
72caa93879f98d0b,601401015_601401015.m4a,419750,46.0,"So when I'm done with secondary school, I just want to get an admission to university. I want to study medicine. After coming out, I've done my servicing and got my habits. I open my own shop and start business.",openai/whisper-large-v3-turbo,2026-07-16T20:13:46.508874+00:00,2026-07-16T20:14:32.512203+00:00
be086dc8fe3a7612,601401018_601401018.m4a,208748,57.47,I would like to learn a skill so that when I go to university I won't be able to depend all on my parents. I'll be able to stand on my own self.,openai/whisper-large-v3-turbo,2026-07-16T20:14:32.514204+00:00,2026-07-16T20:15:29.986998+00:00
d5af57c0f84d0c89,601401019_601401019.m4a,245096,57.48,"After graduating from secondary school, I would like to find a work to do that will help myself in university before entering the university. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T20:15:29.988000+00:00,2026-07-16T20:16:27.470492+00:00
176541cc56b759f6,601401029_601401029.m4a,189799,51.39,"Getting from secondary school, I'm planning on going more to further my education as going to the university.",openai/whisper-large-v3-turbo,2026-07-16T20:16:27.471491+00:00,2026-07-16T20:17:18.877924+00:00
a72afd7879d50854,601401034_601401034.m4a,265582,45.16,"Okay, I would like to go for like skills like coding, learn computer coding before I enter school next year like computer engineering or nothing.",openai/whisper-large-v3-turbo,2026-07-16T20:17:18.895932+00:00,2026-07-16T20:18:04.057611+00:00
61791dcdb2035071,601402001_601402001.m4a,328069,43.17,I would like to go for a six-month course that will help me to gain admission fast because I was unable to gain admission because I'm under school and I'll learn it through it so that I'll be able to do it in my university in order to earn money.,openai/whisper-large-v3-turbo,2026-07-16T20:18:04.058616+00:00,2026-07-16T20:18:47.227901+00:00
9b6277ec7dc9ad5f,601402002_601402002.m4a,210240,43.54,"I would like to be an actress. If that's not possible, I'd like to portray it. I'd like to be the same thing to be a girl. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T20:18:47.228900+00:00,2026-07-16T20:19:30.770037+00:00
0490e7177f6101ea,601402006_601402006.m4a,362926,48.35,"After secondary school, going for computer hardware and GSM repair and putting all my passion into it because it's one of my fashion. I had a fashion for it when I was little. So as I went into it, that's what I do.",openai/whisper-large-v3-turbo,2026-07-16T20:19:30.771041+00:00,2026-07-16T20:20:19.116726+00:00
ed0d96006cc6ae8b,601402009_601402009.m4a,419387,44.9,"After graduating from secondary school, I would like to learn skills like education. After this year, next year, I will write JAM and go back to university to study further my education. I want to study mass communication or theatre arts.",openai/whisper-large-v3-turbo,2026-07-16T20:20:19.117725+00:00,2026-07-16T20:21:04.020114+00:00
4fb9929d994c0577,601402022_601402022.m4a,219733,44.02,I want to go and lay a walk. I want to go and lay a walk. I have to make sure I know that and after that I will further my education. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T20:21:04.021114+00:00,2026-07-16T20:21:48.042394+00:00
